Scholar Name,Title,Publication Link,Authors,Journal/Conference,DOI,Scholar Profile
Adam M. Phillippy,Improved sequence mapping using a complete reference genome and lift-over,http://dx.doi.org/10.1038/s41592-023-02069-6,"Chen, Nae-Chyun | Paulin, Luis F. | Sedlazeck, Fritz J. | Koren, Sergey | Phillippy, Adam M. | Langmead, Ben","Nature Methods, volume 21, issue 1, pages 41-49 (2024).",http://dx.doi.org/10.1038/s41592-023-02069-6,https://scholargps.com/scholars/57082214322872/adam-m-phillippy
Adam M. Phillippy,Telomere-to-telomere assembly of diploid chromosomes with Verkko,http://dx.doi.org/10.1038/s41587-023-01662-6,"Rautiainen, Mikko | Nurk, Sergey | Walenz, Brian P. | Logsdon, Glennis A. | Porubsky, David | Rhie, Arang | Eichler, Evan E. | Phillippy, Adam M. | Koren, Sergey","Nature Biotechnology, volume 41, issue 10, pages 1474-1482 (2023).",http://dx.doi.org/10.1038/s41587-023-01662-6,https://scholargps.com/scholars/57082214322872/adam-m-phillippy
Adam M. Phillippy,A family of unusual immunoglobulin superfamily genes in an invertebrate histocompatibility complex,http://dx.doi.org/10.1073/pnas.2207374119,"Huene, Aidan L. | Sanders, Steven M. | Ma, Zhiwei | Nguyen, Anh-Dao | Koren, Sergey | Michaca, Manuel H. | Mullikin, James C. | Phillippy, Adam M. | Schnitzler, Christine E. | Baxevanis, Andreas D. | Nicotra, Matthew L.","Proceedings of the National Academy of Sciences, volume 119, issue 40 (2022).",http://dx.doi.org/10.1073/pnas.2207374119,https://scholargps.com/scholars/57082214322872/adam-m-phillippy
Adam M. Phillippy,False gene and chromosome losses in genome assemblies caused by GC content variation and repeats,http://dx.doi.org/10.1186/s13059-022-02765-0,"Kim, Juwan | Lee, Chul | Ko, Byung June | Yoo, Dong Ahn | Won, Sohyoung | Phillippy, Adam M. | Fedrigo, Olivier | Zhang, Guojie | Howe, Kerstin | Wood, Jonathan | ... | Jarvis, Erich D.","Genome Biology, volume 23, issue 1 (2022).",http://dx.doi.org/10.1186/s13059-022-02765-0,https://scholargps.com/scholars/57082214322872/adam-m-phillippy
Adam M. Phillippy,Long-read mapping to repetitive reference sequences using Winnowmap2,http://dx.doi.org/10.1038/s41592-022-01457-8,"Jain, Chirag | Rhie, Arang | Hansen, Nancy F. | Koren, Sergey | Phillippy, Adam M.","Nature Methods, volume 19, issue 6, pages 705-710 (2022).",http://dx.doi.org/10.1038/s41592-022-01457-8,https://scholargps.com/scholars/57082214322872/adam-m-phillippy
Adam M. Phillippy,"Merfin: improved variant filtering, assembly evaluation and polishing via k-mer validation",http://dx.doi.org/10.1038/s41592-022-01445-y,"Formenti, Giulio | Rhie, Arang | Walenz, Brian P. | Thibaud-Nissen, Françoise | Shafin, Kishwar | Koren, Sergey | Myers, Eugene W. | Jarvis, Erich D. | Phillippy, Adam M.","Nature Methods, volume 19, issue 6, pages 696-704 (2022).",http://dx.doi.org/10.1038/s41592-022-01445-y,https://scholargps.com/scholars/57082214322872/adam-m-phillippy
Adam M. Phillippy,StainedGlass: interactive visualization of massive tandem repeat structures with identity heatmaps,http://dx.doi.org/10.1093/bioinformatics/btac018,"Vollger, Mitchell R | Kerpedjiev, Peter | Phillippy, Adam M | Eichler, Evan E","Bioinformatics, volume 38, issue 7, pages 2049-2051 (2022).",http://dx.doi.org/10.1093/bioinformatics/btac018,https://scholargps.com/scholars/57082214322872/adam-m-phillippy
Adam M. Phillippy,Balancing openness with Indigenous data sovereignty: An opportunity to leave no one behind in the journey to sequence all of life,http://dx.doi.org/10.1073/pnas.2115860119,"Mc Cartney, Ann M. | Anderson, Jane | Liggins, Libby | Hudson, Maui L. | Anderson, Matthew Z. | TeAika, Ben | Geary, Janis | Cook-Deegan, Robert | Patel, Hardip R. | Phillippy, Adam M.","Proceedings of the National Academy of Sciences, volume 119, issue 4 (2022).",http://dx.doi.org/10.1073/pnas.2115860119,https://scholargps.com/scholars/57082214322872/adam-m-phillippy
Adam M. Phillippy,Whole Genome Sequencing of Diamond Blackfan Anemia Syndrome Patients Detects Mutations That Alter mRNA Splicing,http://dx.doi.org/10.1182/blood-2021-145622,"Clarke, Stanley R | Vlachos, Adrianna | Lichtenberg, Jens | Seidel, Nancy E | Jagadeesh, Jaya | SequencingProgram, NISC Comparative | Phillippy, Adam M. | Farrar, Jason E | Ellis, Steven R | Dianzani, Irma | ... | Bodine, David M","Blood, volume 138, issue Supplement 1, pages 863-863 (2021).",http://dx.doi.org/10.1182/blood-2021-145622,https://scholargps.com/scholars/57082214322872/adam-m-phillippy
Adam M. Phillippy,The whale shark genome reveals patterns of vertebrate gene family evolution,http://dx.doi.org/10.7554/eLife.65394,"Tan, Milton | Redmond, Anthony K | Dooley, Helen | Nozu, Ryo | Sato, Keiichi | Kuraku, Shigehiro | Koren, Sergey | Phillippy, Adam M | Dove, Alistair DM | Read, Timothy","eLife, volume 10 (2021).",http://dx.doi.org/10.7554/eLife.65394,https://scholargps.com/scholars/57082214322872/adam-m-phillippy
Adam M. Phillippy,Extended haplotype-phasing of long-read de novo genome assemblies using Hi-C,http://dx.doi.org/10.1038/s41467-020-20536-y,"Kronenberg, Zev N. | Rhie, Arang | Koren, Sergey | Concepcion, Gregory T. | Peluso, Paul | Munson, Katherine M. | Porubsky, David | Kuhn, Kristen | Mueller, Kathryn A. | Low, Wai Yee | ... | Kingan, Sarah B.","Nature Communications, volume 12, issue 1 (2021).",http://dx.doi.org/10.1038/s41467-020-20536-y,https://scholargps.com/scholars/57082214322872/adam-m-phillippy
Adam M. Phillippy,The genomic structure of a human chromosome 22 nucleolar organizer region determined by TAR cloning,http://dx.doi.org/10.1038/s41598-021-82565-x,"Kim, Jung-Hyun | Noskov, Vladimir N. | Ogurtsov, Aleksey Y. | Nagaraja, Ramaiah | Petrov, Nikolai | Liskovykh, Mikhail | Walenz, Brian P. | Lee, Hee-Sheung | Kouprina, Natalay | Phillippy, Adam M. | ... | Larionov, Vladimir","Scientific Reports, volume 11, issue 1 (2021).",http://dx.doi.org/10.1038/s41598-021-82565-x,https://scholargps.com/scholars/57082214322872/adam-m-phillippy
Adam M. Phillippy,Balancing Openness with Indigenous Data Sovereignty — An Opportunity to Leave No One behind in the Journey to Sequence All of Life,http://dx.doi.org/10.2139/ssrn.3922996,"McCartney, Ann | Anderson, Jane | Liggins, Libby | Hudson, Maui L. | Anderson, Matthew | TeAika, Ben | Geary, Janis | Cook-Deegan, Robert M | Patel, Hardip R. | Phillippy, Adam M.",SSRN Electronic Journal (2021).,http://dx.doi.org/10.2139/ssrn.3922996,https://scholargps.com/scholars/57082214322872/adam-m-phillippy
Adam M. Phillippy,Evolutionary superscaffolding and chromosome anchoring to improve Anopheles genome assemblies,http://dx.doi.org/10.1186/s12915-019-0728-3,"Waterhouse, Robert M. | Aganezov, Sergey | Anselmetti, Yoann | Lee, Jiyoung | Ruzzante, Livio | Reijnders, Maarten J. M. F. | Feron, Romain | Bérard, Sèverine | George, Phillip | Hahn, Matthew W. | ... | Sharakhov, Igor V.","BMC Biology, volume 18, issue 1 (2020).",http://dx.doi.org/10.1186/s12915-019-0728-3,https://scholargps.com/scholars/57082214322872/adam-m-phillippy
Adam M. Phillippy,"Merqury: reference-free quality, completeness, and phasing assessment for genome assemblies",http://dx.doi.org/10.1186/s13059-020-02134-9,"Rhie, Arang | Walenz, Brian P. | Koren, Sergey | Phillippy, Adam M.","Genome Biology, volume 21, issue 1 (2020).",http://dx.doi.org/10.1186/s13059-020-02134-9,https://scholargps.com/scholars/57082214322872/adam-m-phillippy
Adam M. Phillippy,"HiCanu: accurate assembly of segmental duplications, satellites, and allelic variants from high-fidelity long reads",http://dx.doi.org/10.1101/gr.263566.120,"Nurk, Sergey | Walenz, Brian P. | Rhie, Arang | Vollger, Mitchell R. | Logsdon, Glennis A. | Grothe, Robert | Miga, Karen H. | Eichler, Evan E. | Phillippy, Adam M. | Koren, Sergey","Genome Research, volume 30, issue 9, pages 1291-1305 (2020).",http://dx.doi.org/10.1101/gr.263566.120,https://scholargps.com/scholars/57082214322872/adam-m-phillippy
Adam M. Phillippy,"Genomic analyses of a livestock pest, the New World screwworm, find potential targets for genetic control programs",http://dx.doi.org/10.1038/s42003-020-01152-4,"Scott, Maxwell J. | Benoit, Joshua B. | Davis, Rebecca J. | Bailey, Samuel T. | Varga, Virag | Martinson, Ellen O. | Hickner, Paul V. | Syed, Zainulabeuddin | Cardoso, Gisele A. | Torres, Tatiana T. | ... | Skoda, Steven R.","Communications Biology, volume 3, issue 1 (2020).",http://dx.doi.org/10.1038/s42003-020-01152-4,https://scholargps.com/scholars/57082214322872/adam-m-phillippy
Adam M. Phillippy,Weighted minimizer sampling improves long read mapping,http://dx.doi.org/10.1093/bioinformatics/btaa435,"Jain, Chirag | Rhie, Arang | Zhang, Haowen | Chu, Claudia | Walenz, Brian P | Koren, Sergey | Phillippy, Adam M","Bioinformatics, volume 36, issue Supplement_1, pages i111-i118 (2020).",http://dx.doi.org/10.1093/bioinformatics/btaa435,https://scholargps.com/scholars/57082214322872/adam-m-phillippy
Adam M. Phillippy,Effect of sequence depth and length in long-read assembly of the maize inbred NC358,http://dx.doi.org/10.1038/s41467-020-16037-7,"Ou, Shujun | Liu, Jianing | Chougule, Kapeel M. | Fungtammasan, Arkarachai | Seetharam, Arun S. | Stein, Joshua C. | Llaca, Victor | Manchanda, Nancy | Gilbert, Amanda M. | Wei, Sharon | ... | Ware, Doreen","Nature Communications, volume 11, issue 1 (2020).",http://dx.doi.org/10.1038/s41467-020-16037-7,https://scholargps.com/scholars/57082214322872/adam-m-phillippy
Abdul Haq,A study of attribute control charts for censored lifetime data,http://dx.doi.org/10.1080/08982112.2024.2375612,"Haq, Abdul | Woodall, William H. | Steiner, Stefan H.",Quality Engineering (2024).,http://dx.doi.org/10.1080/08982112.2024.2375612,https://scholargps.com/scholars/76762668788433/abdul-haq
Abdul Haq,Extended GWMA control charts: A critical evaluation,http://dx.doi.org/10.1002/qre.3624,"Haq, Abdul | Woodall, William H.",Quality and Reliability Engineering International (2024).,http://dx.doi.org/10.1002/qre.3624,https://scholargps.com/scholars/76762668788433/abdul-haq
Abdul Haq,Enhanced memory-type charts for monitoring the ratio of two normal random variables,http://dx.doi.org/10.1080/03610918.2022.2092142,"Haq, Abdul | Khoo, Michael B. C.","Communications in Statistics - Simulation and Computation, volume 53, issue 6, pages 2898-2916 (2024).",http://dx.doi.org/10.1080/03610918.2022.2092142,https://scholargps.com/scholars/76762668788433/abdul-haq
Abdul Haq,A near‐optimal CUSUM‐t$t$ chart,http://dx.doi.org/10.1002/qre.3516,"Haq, Abdul | Khoo, Michael B. C.","Quality and Reliability Engineering International, volume 40, issue 4, pages 2116-2121 (2024).",http://dx.doi.org/10.1002/qre.3516,https://scholargps.com/scholars/76762668788433/abdul-haq
Abdul Haq,Dynamic probability control limits for the adaptive multivariate EWMA chart,http://dx.doi.org/10.1002/qre.3509,"Haq, Abdul","Quality and Reliability Engineering International, volume 40, issue 4, pages 2067-2077 (2024).",http://dx.doi.org/10.1002/qre.3509,https://scholargps.com/scholars/76762668788433/abdul-haq
Abdul Haq,A critique on the use of the belief statistic for process monitoring,http://dx.doi.org/10.1002/qre.3573,"Haq, Abdul | Woodall, William H.",Quality and Reliability Engineering International (2024).,http://dx.doi.org/10.1002/qre.3573,https://scholargps.com/scholars/76762668788433/abdul-haq
Abdul Haq,A maximum dual CUSUM chart for joint monitoring of process mean and variance,http://dx.doi.org/10.1080/16843703.2023.2193769,"Haq, Abdul | Ali, Qamar","Quality Technology & Quantitative Management, volume 21, issue 3, pages 287-308 (2024).",http://dx.doi.org/10.1080/16843703.2023.2193769,https://scholargps.com/scholars/76762668788433/abdul-haq
Abdul Haq,Reevaluating the performance of control charts based on ranked-set sampling,http://dx.doi.org/10.1080/08982112.2023.2212751,"Woodall, William H. | Haq, Abdul | Mahmoud, Mahmoud A. | Saleh, Nesma A.","Quality Engineering, volume 36, issue 2, pages 365-370 (2024).",http://dx.doi.org/10.1080/08982112.2023.2212751,https://scholargps.com/scholars/76762668788433/abdul-haq
Abdul Haq,Beyond the EWMA chart: Critiquing hybrid approaches,http://dx.doi.org/10.1002/qre.3471,"Haq, Abdul","Quality and Reliability Engineering International, volume 40, issue 3, pages 1361-1368 (2024).",http://dx.doi.org/10.1002/qre.3471,https://scholargps.com/scholars/76762668788433/abdul-haq
Abdul Haq,Effect of estimation error on the conditional false alarm rate design of the EWMA chart,http://dx.doi.org/10.1002/qre.3469,"Haq, Abdul | Woodall, William H.","Quality and Reliability Engineering International, volume 40, issue 3, pages 1334-1340 (2024).",http://dx.doi.org/10.1002/qre.3469,https://scholargps.com/scholars/76762668788433/abdul-haq
Abdul Haq,A critical note on memory‐type charts with the Brownian statistic,http://dx.doi.org/10.1002/qre.3467,"Haq, Abdul","Quality and Reliability Engineering International, volume 40, issue 3, pages 1302-1310 (2024).",http://dx.doi.org/10.1002/qre.3467,https://scholargps.com/scholars/76762668788433/abdul-haq
Abdul Haq,Directionally sensitive adaptive MEWMA charts with fixed and variable sampling rates,http://dx.doi.org/10.1002/qre.3543,"Haq, Abdul | Khoo, Michael B. C.",Quality and Reliability Engineering International (2024).,http://dx.doi.org/10.1002/qre.3543,https://scholargps.com/scholars/76762668788433/abdul-haq
Abdul Haq,Enhanced CUSUM and dual CUSUM mean charts,http://dx.doi.org/10.1080/03610926.2022.2116285,"Haq, Abdul | Syed, Ehsana Anum","Communications in Statistics - Theory and Methods, volume 53, issue 6, pages 1906-1941 (2024).",http://dx.doi.org/10.1080/03610926.2022.2116285,https://scholargps.com/scholars/76762668788433/abdul-haq
Abdul Haq,A New Sampling Scheme for an Improved Monitoring of the Process Mean,http://dx.doi.org/10.1080/15366367.2023.2257902,"Haq, Abdul",Measurement: Interdisciplinary Research and Perspectives (2024).,http://dx.doi.org/10.1080/15366367.2023.2257902,https://scholargps.com/scholars/76762668788433/abdul-haq
Abdul Haq,Estimation of Finite Population Variance Under Stratified Sampling in the Presence of Measurement Errors,http://dx.doi.org/10.1080/15366367.2023.2247618,"Haq, Abdul | Usman, Muhammad | Khan, Manzoor",Measurement: Interdisciplinary Research and Perspectives (2024).,http://dx.doi.org/10.1080/15366367.2023.2247618,https://scholargps.com/scholars/76762668788433/abdul-haq
Abdul Haq,Single and dual reference-free CUSCORE charts for detecting unknown patterned mean shifts,http://dx.doi.org/10.1080/00949655.2023.2259536,"Haq, Abdul | Naz, Mehwish | Khoo, Michael B. C.","Journal of Statistical Computation and Simulation, volume 94, issue 3, pages 484-498 (2024).",http://dx.doi.org/10.1080/00949655.2023.2259536,https://scholargps.com/scholars/76762668788433/abdul-haq
Abdul Haq,An adaptive EWMA chart for Poisson process,http://dx.doi.org/10.1080/16843703.2024.2304958,"Batool, Zakia | Haq, Abdul",Quality Technology & Quantitative Management (2024).,http://dx.doi.org/10.1080/16843703.2024.2304958,https://scholargps.com/scholars/76762668788433/abdul-haq
Abdul Haq,An EWMA sign chart for monitoring processes with fixed and variable sample sizes,http://dx.doi.org/10.1002/sta4.652,"Haq, Abdul","Stat, volume 13, issue 1 (2024).",http://dx.doi.org/10.1002/sta4.652,https://scholargps.com/scholars/76762668788433/abdul-haq
Abdul Haq,Estimation of finite population variance under stratified random sampling,http://dx.doi.org/10.1080/03610918.2021.2009866,"Haq, Abdul | Usman, Muhammad | Khan, Manzoor","Communications in Statistics - Simulation and Computation, volume 52, issue 12, pages 6193-6209 (2023).",http://dx.doi.org/10.1080/03610918.2021.2009866,https://scholargps.com/scholars/76762668788433/abdul-haq
Abdul Haq,Weighted adaptive CUSUM mean chart with variable sample size and sampling interval,http://dx.doi.org/10.1080/03610918.2023.2286923,"Haq, Abdul | Khoo, Michael B. C.",Communications in Statistics - Simulation and Computation (2023).,http://dx.doi.org/10.1080/03610918.2023.2286923,https://scholargps.com/scholars/76762668788433/abdul-haq
David B. Dunson,Radial neighbours for provably accurate scalable approximations of Gaussian processes,http://dx.doi.org/10.1093/biomet/asae029,"Zhu, Yichen | Peruzzi, Michele | Li, Cheng | Dunson, David B",Biometrika (2024).,http://dx.doi.org/10.1093/biomet/asae029,https://scholargps.com/scholars/47670272104442/david-b-dunson
David B. Dunson,Spatial predictions on physically constrained domains: Applications to Arctic sea salinity data,http://dx.doi.org/10.1214/23-AOAS1850,"Jin, Bora | Herring, Amy H. | Dunson, David","The Annals of Applied Statistics, volume 18, issue 2 (2024).",http://dx.doi.org/10.1214/23-AOAS1850,https://scholargps.com/scholars/47670272104442/david-b-dunson
David B. Dunson,Detecting changes in the transmission rate of a stochastic epidemic model,http://dx.doi.org/10.1002/sim.10050,"Huang, Jenny | Morsomme, Raphaël | Dunson, David | Xu, Jason","Statistics in Medicine, volume 43, issue 10, pages 1867-1882 (2024).",http://dx.doi.org/10.1002/sim.10050,https://scholargps.com/scholars/47670272104442/david-b-dunson
David B. Dunson,Modeling Recurrent Failures on Large Directed Networks,http://dx.doi.org/10.1080/01621459.2024.2319897,"Zhai, Qingqing | Ye, Zhisheng | Li, Cheng | Revie, Matthew | Dunson, David B.",Journal of the American Statistical Association (2024).,http://dx.doi.org/10.1080/01621459.2024.2319897,https://scholargps.com/scholars/47670272104442/david-b-dunson
